gene	term	evidence
NCBP2L	GO:0045292	IEA
BTBD11	GO:0060395	IEA
YJEFN3	GO:0006734	IBA
YJEFN3	GO:0006739	IBA
MYH7B	GO:0008152	IEA
ARHGAP32	GO:0007264	TAS
ARHGAP32	GO:0043547	IEA
ARHGAP32	GO:0051056	TAS
DISP2	GO:0007224	NAS
TBKBP1	GO:0045087	IEA
SRRM4	GO:0000381	IEA
SRRM4	GO:0006397	ISS
SRRM4	GO:0007399	ISS
SRRM4	GO:0007605	IEA
SRRM4	GO:0008380	IEA
SRRM4	GO:0030154	ISS
SRRM4	GO:0043484	ISS
SOBP	GO:0007605	IEA
SOBP	GO:0007626	IEA
SOBP	GO:0042472	IEA
POM121C	GO:0015031	IEA
POM121C	GO:0051028	IEA
LINC00473	GO:0006351	IMP
MEIS3P2	GO:0006355	IEA
WASH1	GO:0006887	IMP
WASH1	GO:0015031	IEA
WASH1	GO:0016197	ISS
WASH1	GO:0022617	IMP
WASH1	GO:0030335	IMP
WASH1	GO:0031274	IMP
WASH1	GO:0034314	ISS
WASH1	GO:0034314	IDA
WASH1	GO:0042147	IMP
WASH1	GO:0042147	IDA
WASH1	GO:1990126	IMP
A2ML1	GO:0010951	IEA
A2ML1	GO:0010951	IEA
A2ML1	GO:0052548	IDA
CD300LB	GO:0045087	TAS
C15orf62	GO:0007266	IBA
C15orf62	GO:0008360	IBA
C15orf62	GO:0030838	IBA
C15orf62	GO:0031274	IBA
C15orf62	GO:0043547	IBA
CLCA1	GO:0006508	IEA
CLCA1	GO:0006810	TAS
CLCA1	GO:0006816	IEA
CLCA1	GO:0006821	IBA
CLCA1	GO:0006821	TAS
CLCA1	GO:0034220	TAS
CLCA1	GO:0055085	TAS
CLCA1	GO:0071456	IEA
CLCA1	GO:1902476	IBA
CLCA1	GO:1902476	TAS
SFI1	GO:0000086	TAS
SFI1	GO:0000278	TAS
SFI1	GO:0006996	TAS
SFI1	GO:0010923	IDA
ZNF785	GO:0006351	IEA
ZNF785	GO:0006355	IEA
ERI2	GO:0000467	IBA
ERI2	GO:0000738	IBA
DDX11L8	GO:0006139	IEA
DDX11L8	GO:0032508	IEA
YDJC	GO:0005975	IEA
PP2D1	GO:0008152	IEA
GABRR3	GO:0007214	NAS
GABRR3	GO:0007268	NAS
GABRR3	GO:0007268	TAS
GABRR3	GO:0007268	TAS
GABRR3	GO:0034220	TAS
GABRR3	GO:0034220	TAS
GABRR3	GO:0055085	TAS
GABRR3	GO:1902476	IEA
PMS2P5	GO:0006298	IEA
ZNF850	GO:0006351	IEA
ZNF850	GO:0006355	IEA
NEURL1B	GO:0007219	IEA
NEURL1B	GO:0016567	IEA
SYCE1L	GO:0007130	IEA
ZNF891	GO:0006351	IEA
ZNF891	GO:0006355	IEA
STRA13	GO:0000712	IMP
STRA13	GO:0006281	IEA
STRA13	GO:0006334	TAS
STRA13	GO:0007067	IEA
STRA13	GO:0031297	IMP
STRA13	GO:0031398	TAS
STRA13	GO:0034080	TAS
STRA13	GO:0051301	IEA
STRA13	GO:0051382	IEA
CTGLF11P	GO:0043547	IEA
CTGLF11P	GO:0043547	IEA
PRSS47	GO:0006508	IEA
GNAT3	GO:0001580	IBA
GNAT3	GO:0007188	IBA
GNAT3	GO:0007193	TAS
GNAT3	GO:0007268	TAS
GNAT3	GO:0007268	TAS
GNAT3	GO:0007596	TAS
GNAT3	GO:0008152	IEA
GNAT3	GO:0008152	IEA
GNAT3	GO:0008152	IBA
GNAT3	GO:0030168	TAS
GNAT3	GO:0035094	IEA
GNAT3	GO:0050916	IBA
GNAT3	GO:0050917	IEA
FOXI3	GO:0006351	IEA
FOXI3	GO:0006355	IEA
HMSD	GO:0010951	IBA
NOTO	GO:0006351	IEA
NOTO	GO:0006355	IEA
NOTO	GO:0007368	IEA
NOTO	GO:0009880	IEA
NOTO	GO:0009953	IEA
NOTO	GO:0030903	IEA
NOTO	GO:0060271	IEA
ZNF724P	GO:0006351	IEA
ZNF724P	GO:0006355	IEA
BBIP1	GO:0006996	TAS
BBIP1	GO:0015031	IEA
BBIP1	GO:0042384	IMP
SMTNL1	GO:0045907	ISS
SMTNL1	GO:0045908	ISS
USP17L5	GO:0006915	IEA
USP17L5	GO:0016579	IBA
USP17L5	GO:0043161	IBA
USP17L5	GO:0061136	IBA
LGALS16	GO:0006915	IEA
LGALS16	GO:0070234	IDA
METTL12	GO:0032259	IEA
FABP5P3	GO:0006810	IEA
ZNF727	GO:0006351	IEA
ZNF727	GO:0006355	IEA
ZNF705G	GO:0006351	IEA
ZNF705G	GO:0006355	IEA
SERPINE3	GO:0010951	IBA
VGLL3	GO:0006351	IEA
VGLL3	GO:0006355	IEA
ZNF705F	GO:0006351	IEA
ZNF705F	GO:0006355	IEA
NCF1C	GO:0055114	IEA
HEPACAM2	GO:0007067	IEA
HEPACAM2	GO:0051297	IMP
HEPACAM2	GO:0051301	IEA
ARHGEF33	GO:0043547	IEA
ARHGEF33	GO:0043547	IEA
BECN2	GO:0006914	IMP
BECN2	GO:0006914	IMP
BECN2	GO:0008333	IMP
BECN2	GO:0008333	IMP
BECN2	GO:1990172	IMP
BECN2	GO:1990172	IPI
MEI4	GO:0006310	IEA
MEI4	GO:0007129	ISS
MEI4	GO:0007283	ISS
MEI4	GO:0042138	ISS
MEI4	GO:0048477	ISS
ZNF705E	GO:0006351	IEA
ZNF705E	GO:0006355	IEA
SNRPGP15	GO:0000398	IEA
FADS2P1	GO:0006636	IEA
FADS2P1	GO:0055114	IEA
FADS2P1	GO:0055114	IEA
WASH4P	GO:0016197	ISS
WASH4P	GO:0034314	ISS
WASH4P	GO:0042147	ISS
CAPN14	GO:0006508	IBA
GRXCR1	GO:0007605	ISS
GRXCR1	GO:0010923	IDA
GRXCR1	GO:0042491	IEA
GRXCR1	GO:0045454	IEA
GRXCR1	GO:0048563	IEA
GRXCR1	GO:0055114	IEA
GRXCR1	GO:0060118	ISS
GRXCR1	GO:0060119	ISS
GRXCR1	GO:0060122	ISS
A8MXE2	GO:0006486	IEA
DEFB108P1	GO:0042742	IEA
NUDT19	GO:0008150	ND
NUDT19	GO:0008152	IEA
NUDT19	GO:0008152	IEA
ZNF99	GO:0006351	IEA
ZNF99	GO:0006355	IEA
KCNU1	GO:0007338	TAS
KCNU1	GO:0032504	TAS
KCNU1	GO:0034765	IEA
KCNU1	GO:0035036	TAS
KCNU1	GO:0071805	IEA
DCDC2C	GO:0035556	IEA
FOXO6	GO:0006351	IEA
FOXO6	GO:0006357	IBA
FOXO6	GO:0009653	IBA
FOXO6	GO:0030154	IBA
LEUTX	GO:0006355	IEA
COL6A5	GO:0007155	IEA
COL6A5	GO:0022617	TAS
COL6A5	GO:0030198	TAS
COL6A5	GO:0030574	TAS
KPNA7	GO:0006606	IEA
KPNA7	GO:0019221	TAS
MIF4GD	GO:0006417	IEA
AHRR	GO:0000122	IBA
AHRR	GO:0006351	IEA
AHRR	GO:0007165	IEA
AHRR	GO:0009410	IBA
AHRR	GO:0033235	IEA
AHRR	GO:0045944	IBA
MYO1G	GO:0002456	ISS
MYO1G	GO:0006887	IEA
MYO1G	GO:0008152	IEA
MYO1G	GO:0031589	IEA
MYO1G	GO:0038096	ISS
MYO1G	GO:0071976	IEA
MYO1G	GO:0072678	ISS
HACD1	GO:0006633	IEA
HACD1	GO:0007275	IEA
HACD1	GO:0010389	IEA
HACD1	GO:0014902	IEA
HACD1	GO:0019432	TAS
HACD1	GO:0035338	TAS
HACD1	GO:0035338	TAS
HACD1	GO:0044255	TAS
HACD1	GO:0044281	TAS
HACD1	GO:2000045	IEA
ESPN	GO:0007605	IEA
ESPN	GO:0007626	IEA
ESPN	GO:0030046	IEA
ESPN	GO:0051491	IEA
ESPN	GO:0051494	IEA
ZNF487	GO:0006351	IEA
ZNF487	GO:0006355	IEA
KLLN	GO:0006915	IMP
KLLN	GO:0007050	IDA
OR11H12	GO:0007186	IEA
OR11H12	GO:0050911	IEA
MYO9A	GO:0007264	TAS
MYO9A	GO:0007601	TAS
MYO9A	GO:0008152	IEA
MYO9A	GO:0043547	IEA
MYO9A	GO:0051056	TAS
VWC2L	GO:0030514	IEA
VWC2L	GO:0045666	IEA
TMEM229A	GO:0006355	IEA
ZBTB42	GO:0000122	IEA
ZBTB42	GO:0006351	IEA
ZBTB42	GO:0007517	IMP
KDM4E	GO:0006351	IEA
KDM4E	GO:0006355	IEA
KDM4E	GO:0016568	IEA
KDM4E	GO:0055114	IEA
B4DEV8	GO:0006511	IEA
TMEM233	GO:0009607	IEA
CHURC1-FNTB	GO:0007275	IEA
CHURC1-FNTB	GO:0018343	IEA
CHURC1-FNTB	GO:0042127	IEA
CHURC1-FNTB	GO:0045893	IEA
B4DLN1	GO:0006412	IEA
B4DLN1	GO:0006839	IEA
SHISA9	GO:0048172	ISS
ZNF879	GO:0006351	IEA
ZNF879	GO:0006355	IBA
ZNF736	GO:0006351	IEA
ZNF736	GO:0006355	IEA
ZNF732	GO:0006351	IEA
ZNF732	GO:0006355	IEA
SPATA31C2	GO:0007283	IEA
SPATA31C2	GO:0030154	IEA
B4E1Z4	GO:0006508	IEA
SEC14L6	GO:0006810	IEA
GGTLC3	GO:0006749	TAS
GGTLC3	GO:0019370	ISS
EIF3CL	GO:0001731	IEA
EIF3CL	GO:0006446	IEA
KCNJ18	GO:0034765	IEA
KCNJ18	GO:0071805	IEA
KCNJ18	GO:0071805	IDA
C2CD4D	GO:0016079	IBA
C2CD4D	GO:0017158	IBA
C2CD4D	GO:0048791	IBA
ZNF814	GO:0006355	IBA
GPR89A	GO:0006811	IEA
GPR89A	GO:0007165	IMP
GPR89A	GO:0015031	IEA
GPR89A	GO:0043123	IMP
GPR89A	GO:0051452	IDA
GPR89A	GO:1903959	IDA
PPP1R3G	GO:0042593	IEA
PPP1R3G	GO:0045725	IEA
PPP1R3G	GO:2000467	IEA
KIF28P	GO:0007005	ISS
KIF28P	GO:0008152	IEA
KIF28P	GO:0072384	ISS
B8ZZF3	GO:0006351	IEA
TISP43	GO:0006508	IEA
B9A039	GO:0006508	IEA
TBC1D3L	GO:0043547	IEA
TMEM150C	GO:0010506	IBA
WASH3P	GO:0006622	IMP
WASH3P	GO:0007032	IMP
WASH3P	GO:0016197	ISS
WASH3P	GO:0034314	IDA
WASH3P	GO:0042147	ISS
WASH3P	GO:0045022	IMP
C9IYK1	GO:0007154	IEA
ALG1L2	GO:0008152	IEA
ALG1L2	GO:0008152	IEA
ALG1L2	GO:0008152	IEA
USP17L15	GO:0016579	IBA
USP17L15	GO:0043161	IBA
USP17L15	GO:0061136	IBA
RASA4B	GO:0035556	IEA
RASA4B	GO:0043547	IBA
RASA4B	GO:0046580	IBA
KRBOX1	GO:0006355	IEA
C9JCJ5	GO:0009435	IEA
PATL2	GO:0010607	IEA
PATL2	GO:0017148	ISS
USP17L10	GO:0016579	IBA
USP17L10	GO:0043161	IBA
USP17L10	GO:0061136	IBA
USP17L13	GO:0016579	IBA
USP17L13	GO:0043161	IBA
USP17L13	GO:0061136	IBA
ABHD14A-ACY1	GO:0006508	IEA
ABHD14A-ACY1	GO:0006520	IEA
ZNF878	GO:0006351	IEA
ZNF878	GO:0006355	IEA
USP17L12	GO:0016579	IBA
USP17L12	GO:0043161	IBA
USP17L12	GO:0061136	IBA
C9JQL5	GO:0009607	IEA
KBTBD13	GO:0016567	IEA
AKR1B15	GO:0055114	IEA
BHMG1	GO:0006338	IBA
BHMG1	GO:0006351	IEA
BHMG1	GO:0006355	IBA
USP17L11	GO:0016579	IBA
USP17L11	GO:0043161	IBA
USP17L11	GO:0061136	IBA
KLRF2	GO:0043320	TAS
KLRF2	GO:0050663	TAS
USP17L21	GO:0016579	IBA
USP17L21	GO:0043161	IBA
USP17L21	GO:0061136	IBA
USP17L18	GO:0016579	IBA
USP17L18	GO:0043161	IBA
USP17L18	GO:0061136	IBA
USP17L22	GO:0016579	IBA
USP17L22	GO:0043161	IBA
USP17L22	GO:0061136	IBA
D6RAR5	GO:0006355	IEA
D6RAR5	GO:0007283	IEA
D6RAR5	GO:0007338	IEA
D6RAR5	GO:0008584	IEA
D6RAR5	GO:0009952	IEA
D6RAR5	GO:0009954	IEA
D6RAR5	GO:0030879	IEA
D6RAR5	GO:0035115	IEA
D6RAR5	GO:0045638	IEA
D6RAR5	GO:0048706	IEA
D6RAR5	GO:0060065	IEA
D6RAR5	GO:0060216	IEA
D6RBG4	GO:0006614	IEA
USP17L23	GO:0006511	IEA
USP17L17	GO:0016579	IBA
USP17L17	GO:0043161	IBA
USP17L17	GO:0061136	IBA
USP17L19	GO:0016579	IBA
USP17L19	GO:0043161	IBA
USP17L19	GO:0061136	IBA
MCIDAS	GO:0006275	IEA
MCIDAS	GO:0006351	IEA
MCIDAS	GO:0007049	IEA
MCIDAS	GO:0007346	IMP
MCIDAS	GO:0042384	ISS
MCIDAS	GO:0044458	ISS
MCIDAS	GO:0044458	IMP
MCIDAS	GO:0045944	ISS
MCIDAS	GO:0098534	ISS
MCIDAS	GO:1903251	ISS
USP17L20	GO:0016579	IBA
USP17L20	GO:0043161	IBA
USP17L20	GO:0061136	IBA
MUC22	GO:0010812	IEA
MUC22	GO:0022408	IEA
PRSS46	GO:0006508	IEA
HMP19	GO:0007212	IEA
HMP19	GO:0048268	IEA
E5RI56	GO:0006511	IEA
FTCDNL1	GO:0008152	IEA
PRSS44	GO:0006508	IEA
E7ENX8	GO:0002481	IBA
E7ENX8	GO:0002485	IBA
E7ENX8	GO:0002489	IBA
E7ENX8	GO:0002504	IEA
E7ENX8	GO:0002591	IBA
E7ENX8	GO:0006955	IEA
E7ENX8	GO:0008152	IEA
E7ENX8	GO:0015833	IEA
E7ENX8	GO:0055085	IBA
E7EQ34	GO:0006810	IEA
E7EQ34	GO:0061025	IEA
ZNF587B	GO:0006355	IEA
E7EUB6	GO:0034414	IBA
E7EVH7	GO:0006886	IEA
E7EVH7	GO:0008088	IEA
E7EVH7	GO:0008152	IEA
E7EVH7	GO:0035418	IEA
E7EWF7	GO:0010970	IEA
E9PAM4	GO:0008152	IEA
E9PAM4	GO:0008152	IEA
NACA	GO:0006351	IEA
NACA	GO:0006355	IEA
E9PCH4	GO:0007264	IEA
E9PCH4	GO:0043547	IEA
ANHX	GO:0006355	IEA
E9PI62	GO:0008152	IBA
E9PI62	GO:0042254	IBA
NEDD8-MDP1	GO:0016311	IEA
E9PLN8	GO:0006508	IEA
E9PLN8	GO:0010243	IEA
E9PLN8	GO:0014070	IEA
E9PLN8	GO:0030193	IEA
E9PLN8	GO:0046677	IEA
E9PLN8	GO:0055114	IEA
E9PQ18	GO:0000012	IEA
E9PQ18	GO:0002121	IEA
E9PQ18	GO:0002124	IEA
E9PQ18	GO:0006284	IBA
E9PQ18	GO:0007204	IEA
E9PQ18	GO:0007340	IEA
E9PQ18	GO:0008050	IEA
E9PQ18	GO:0010468	IEA
E9PQ18	GO:0019236	IEA
E9PQ18	GO:0048047	IEA
E9PQ18	GO:0070588	IEA
E9PQ18	GO:1902436	IEA
NDUFC2-KCTD14	GO:0006120	IEA
E9PSI1	GO:0007034	IEA
F2Z2F3	GO:0009116	IEA
F2Z2F3	GO:0043101	IBA
ATP6V1G2-DDX39B	GO:0015992	IEA
ATP6V1G2-DDX39B	GO:0055085	IEA
F2Z351	GO:0006355	IEA
F5H0A9	GO:0006355	IEA
PPIAL4D	GO:0000413	IBA
PPIAL4D	GO:0006457	IEA
F5H423	GO:0007264	IEA
F5H5K5	GO:0006355	IEA
F5H5P2	GO:0055114	IEA
F5H5T6	GO:0018293	IEA
F6QWF9	GO:0006810	IEA
F6TDL0	GO:0043551	IEA
F6TDL0	GO:2001275	ISS
F6UB75	GO:0002504	IEA
F6UB75	GO:0006955	IEA
RTEL1-TNFRSF6B	GO:0000723	IEA
RTEL1-TNFRSF6B	GO:0006260	IEA
RTEL1-TNFRSF6B	GO:0006281	IEA
RTEL1-TNFRSF6B	GO:0006310	IEA
RTEL1-TNFRSF6B	GO:0010569	IEA
RTEL1-TNFRSF6B	GO:0032508	IEA
RTEL1-TNFRSF6B	GO:0032508	IEA
F6X3S4	GO:0006508	IEA
F8VP50	GO:0055114	IEA
POC1B-GALNT4	GO:0006486	IEA
F8W1H4	GO:0006399	IBA
F8W1H4	GO:0006450	IBA
F8W1H4	GO:0019478	IEA
F8W735	GO:0055085	IEA
F8W810	GO:0008152	IEA
INMT-FAM188B	GO:0032259	IEA
SLCO1B7	GO:0006810	IEA
G3V2T6	GO:0051225	IEA
G3V2T6	GO:0051297	IEA
G3V3Y1	GO:0055114	IEA
G3V4G9	GO:0006012	IEA
H0Y3Z8	GO:0019221	IBA
H0Y858	GO:0002237	IEA
H0Y858	GO:0002755	IEA
H0Y858	GO:0034162	IEA
H0Y858	GO:0045087	IEA
H0Y858	GO:0050707	IEA
H0Y858	GO:0050729	IEA
H0Y980	GO:0006351	IEA
H0Y980	GO:0035556	IEA
H0YAE9	GO:0006401	IBA
H0YAE9	GO:0090501	IBA
H0YAE9	GO:0090502	IEA
H0YAE9	GO:0090502	IBA
H0YCG3	GO:0006955	IEA
H0YCG3	GO:0042035	IBA
H0YFU0	GO:0090502	IEA
H0YGN5	GO:0018283	IEA
H0YGX0	GO:0006468	IEA
H0YIN7	GO:0008152	IEA
H0YIV9	GO:0006450	IEA
H0YIV9	GO:1902600	IEA
H0YJX3	GO:0006468	IEA
C9orf69	GO:0007049	IEA
C9orf69	GO:0008284	IDA
C9orf69	GO:0016032	IEA
C9orf69	GO:0048524	IDA
H3BM21	GO:0007044	IEA
H3BM21	GO:0007160	IEA
H3BM21	GO:0007229	IEA
H3BM21	GO:0030334	IEA
H3BM21	GO:0060055	IEA
H3BM21	GO:0070527	IEA
H3BMM0	GO:0000209	IBA
H3BMM0	GO:0043161	IBA
H3BMM5	GO:0006904	IEA
H3BN98	GO:0006412	IEA
H3BNC9	GO:0006412	IEA
H3BNH8	GO:0000281	IEA
H3BNH8	GO:0006974	IEA
H3BNH8	GO:0007026	IEA
H3BNH8	GO:0007050	IEA
H3BNH8	GO:0008285	IEA
H3BNH8	GO:0016477	IEA
H3BNH8	GO:0030178	IEA
H3BNH8	GO:0043065	IEA
H3BNX3	GO:0055114	IEA
H3BQ85	GO:0006355	IEA
STMND1	GO:0007019	IBA
STMND1	GO:0031110	IEA
STMND1	GO:0051493	IBA
H3BQF6	GO:0032259	IEA
H3BRJ5	GO:0042384	IBA
H3BRM9	GO:0055114	IBA
H3BRM9	GO:1901006	IBA
H3BRW5	GO:0006099	IBA
H3BSA7	GO:0006464	IEA
CHKB-CPT1B	GO:0008152	IEA
STX16-NPEPL1	GO:0006886	IBA
STX16-NPEPL1	GO:0006891	IEA
STX16-NPEPL1	GO:0006906	IBA
STX16-NPEPL1	GO:0048278	IBA
SYS1-DBNDD2	GO:0000042	IBA
SYS1-DBNDD2	GO:0006895	IBA
SYS1-DBNDD2	GO:0043001	IBA
H3BVE0	GO:0000724	IBA
H3BVE0	GO:0016310	IBA
H3BVH4	GO:0006355	IEA
RPL36A-HNRNPH2	GO:0006412	IEA
H7BZE7	GO:0006355	IEA
H7BZZ5	GO:0016567	IEA
H7BZZ5	GO:0051301	IEA
H7C0C1	GO:0015986	IEA
H7C0S8	GO:0006351	IEA
H7C0S8	GO:0007626	IEA
H7C0S8	GO:0009791	IEA
H7C0S8	GO:0019676	IEA
H7C0S8	GO:0042450	IEA
H7C1H1	GO:0015992	IBA
H7C1H1	GO:0035428	IBA
H7C1H1	GO:0046323	IBA
H7C1W4	GO:0006259	IEA
H7C417	GO:0006810	IEA
H7C423	GO:0015825	IBA
H7C469	GO:0006508	IBA
H7C469	GO:0006914	IBA
H7C469	GO:0030163	IBA
PANO1	GO:0006915	IEA
PANO1	GO:0031647	IDA
PANO1	GO:0032435	IMP
PANO1	GO:0043065	IDA
hCG_1984214	GO:0006355	IEA
hCG_1984214	GO:0006412	IEA
GFY	GO:0007608	ISS
GFY	GO:0050896	IEA
GFY	GO:0060271	IEA
GFY	GO:0097499	IEA
I3L2F9	GO:0007017	IEA
I3L2F9	GO:0008152	IEA
I3L2F9	GO:0051258	IEA
TMEM256-PLSCR3	GO:0017121	IBA
I3L4J1	GO:0007033	IBA
I3L4J1	GO:0031122	IBA
I6L893	GO:0006644	IEA
I6L893	GO:0016042	IEA
INO80B-WBP1	GO:0006338	IEA
INO80B-WBP1	GO:0006355	IEA
J3KR12	GO:0006561	IEA
J3KR12	GO:0055114	IEA
J3KRW8	GO:0009165	IEA
J3KT08	GO:0006810	IEA
J3QL48	GO:0010499	IBA
J3QL48	GO:0043161	IBA
J3QLW9	GO:0006355	IEA
J3QQQ9	GO:0006412	IEA
J3QRE1	GO:0000184	IEA
K7ELQ4	GO:0006355	IEA
K7EMI3	GO:0002943	IEA
K7EMI3	GO:0055114	IEA
hCG_2039718	GO:0006281	IEA
K7ENM7	GO:0006355	IEA
K7EP34	GO:0006810	IEA
K7EQM0	GO:0006355	IBA
K7EQS6	GO:0030001	IEA
K7EQS6	GO:0055085	IEA
K7EQZ3	GO:0010951	IEA
APOC4-APOC2	GO:0006629	IEA
APOC4-APOC2	GO:0006869	IEA
APOC4-APOC2	GO:0043085	IEA
K7ERI5	GO:0006355	IBA
K7ERQ8	GO:0006355	IEA
K7ERQ8	GO:0006886	IBA
K7ERQ8	GO:0008152	IBA
K7ERQ8	GO:0016573	IEA
K7ERQ8	GO:0030100	IBA
K7ERQ8	GO:0032482	IBA
K7ERQ8	GO:0051489	IBA
K7ESF4	GO:0006094	IEA
K7ESF4	GO:0006096	IEA
K7N7A8	GO:0006833	IBA
K7N7A8	GO:0009992	IBA
K7N7A8	GO:0015793	IBA
K7N7A8	GO:0035378	IBA
K7N7A8	GO:0072488	IBA
IFNL4	GO:0042502	IDA
IFNL4	GO:0042508	IMP
IFNL4	GO:0050778	IEA
IFNL4	GO:0051607	IMP
L7N2F9	GO:0006887	IBA
L7N2F9	GO:0006906	IBA
M0QX08	GO:0006468	IEA
M0QXA5	GO:0006355	IBA
M0QXG9	GO:0045739	IEA
M0QYT0	GO:0008152	IEA
M0QYV0	GO:0006468	IEA
M0QZ24	GO:0006013	IEA
M0QZ58	GO:0055114	IBA
M0QZ92	GO:0030155	IBA
M0QZ92	GO:0043547	IEA
M0QZ92	GO:0043547	IBA
M0QZ92	GO:0016192	IBA
M0QZD8	GO:0006869	IEA
M0QZK8	GO:0006750	IEA
M0R036	GO:0006355	IEA
M0R082	GO:0006355	IEA
M0R129	GO:0006355	IEA
M0R135	GO:0006355	IEA
M0R143	GO:0006355	IEA
M0R150	GO:0043547	IEA
M0R1B8	GO:0007216	IBA
M0R1B8	GO:2001256	IBA
M0R1X1	GO:0006355	IEA
M0R233	GO:0006355	IEA
M0R296	GO:0045494	IEA
M0R2C6	GO:0006434	IBA
M0R2N6	GO:0000012	IEA
M0R2N6	GO:0006284	IBA
M0R2P5	GO:0005975	IEA
M0R2Z0	GO:0006355	IEA
M0R378	GO:0006355	IBA
M0R3E3	GO:0006355	IEA
M0R3G1	GO:0008380	IEA
M0R3H8	GO:0006357	IBA
M0R3H8	GO:0030154	IBA
ERVH48-1	GO:0006949	IMP
CSNK2B-LY6G5B--991	GO:0045859	IEA
OVOL3	GO:0006351	IEA
OVOL3	GO:0006357	IBA
DNASE2	GO:0006259	TAS
DNASE2	GO:0006309	IBA
DNASE2	GO:0030218	IEA
AGPS	GO:0008610	IDA
AGPS	GO:0008611	ISS
AGPS	GO:0008611	IEA
AGPS	GO:0008611	TAS
AGPS	GO:0044255	TAS
AGPS	GO:0044281	TAS
AGPS	GO:0055114	IEA
UBXN8	GO:0007338	TAS
UBXN8	GO:0030433	IMP
KIF2A	GO:0000278	TAS
KIF2A	GO:0007018	IBA
KIF2A	GO:0007018	TAS
KIF2A	GO:0007019	IBA
KIF2A	GO:0007052	IDA
KIF2A	GO:0007264	TAS
KIF2A	GO:0007399	IEA
KIF2A	GO:0007596	TAS
KIF2A	GO:0008152	IEA
KIF2A	GO:0008152	IBA
KIF2A	GO:0008152	TAS
KIF2A	GO:0019886	TAS
KIF2A	GO:0030154	IEA
KIF2A	GO:0051301	IEA
KIF2A	GO:0090307	IMP
SGK1	GO:0001558	TAS
SGK1	GO:0006468	IEA
SGK1	GO:0006814	TAS
SGK1	GO:0006915	IEA
SGK1	GO:0006950	TAS
SGK1	GO:0006974	IEA
SGK1	GO:0007616	TAS
SGK1	GO:0008217	TAS
SGK1	GO:0030334	TAS
SGK1	GO:0032411	TAS
SGK1	GO:0034220	TAS
SGK1	GO:0042127	TAS
SGK1	GO:0042981	TAS
SGK1	GO:0050790	TAS
SGK1	GO:0051090	TAS
SGK1	GO:0055085	TAS
SGK1	GO:0060453	TAS
SGK1	GO:0070294	TAS
TK2	GO:0006139	TAS
TK2	GO:0006206	TAS
TK2	GO:0006264	IEA
TK2	GO:0009157	IEA
TK2	GO:0009165	IEA
TK2	GO:0009262	IEA
TK2	GO:0016310	IEA
TK2	GO:0043097	TAS
TK2	GO:0044281	TAS
TK2	GO:0046092	IEA
TK2	GO:0046104	IEA
TK2	GO:0055086	TAS
TK2	GO:0071897	IEA
FZD9	GO:0007186	IEA
FZD9	GO:0007399	TAS
FZD9	GO:0007405	IEA
FZD9	GO:0007611	IEA
FZD9	GO:0030183	IEA
FZD9	GO:0035567	IBA
FZD9	GO:0060070	IBA
DDX39A	GO:0000398	IGI
DDX39A	GO:0006406	IGI
DDX39A	GO:0006974	IBA
DDX39A	GO:0010468	IBA
DDX39A	GO:0010501	IBA
PDLIM1	GO:0001666	IEA
PDLIM1	GO:0006355	IEA
PDLIM1	GO:0006979	TAS
ACOT7	GO:0009062	IEA
ACOT7	GO:0015937	IDA
ACOT7	GO:0036114	IDA
ACOT7	GO:0036116	IDA
ACOT7	GO:0051792	IDA
ACOT7	GO:1900535	IDA
GPR25	GO:0007186	IEA
MYO1C	GO:0006605	IDA
MYO1C	GO:0006605	IDA
MYO1C	GO:0006612	IDA
MYO1C	GO:0008152	IEA
MYO1C	GO:0008152	IEA
MYO1C	GO:0030335	IMP
MYO1C	GO:0038089	IMP
MYO1C	GO:0038096	TAS
MYO1C	GO:0045087	TAS
MYO1C	GO:0051028	IEA
MYO1C	GO:0061024	TAS
MYO1C	GO:0090314	IMP
MYO1C	GO:1900748	IMP
MYO1C	GO:2000810	IMP
MYO1F	GO:0007162	IEA
MYO1F	GO:0008150	ND
MYO1F	GO:0008152	IEA
MYO1F	GO:0030335	IEA
MYO1F	GO:0032956	IEA
MYO1F	GO:0043312	IEA
MYO1F	GO:0045088	IEA
MYO1F	GO:0050830	IEA
SNAP23	GO:0002553	IMP
SNAP23	GO:0006887	IBA
SNAP23	GO:0006892	TAS
SNAP23	GO:0006903	TAS
SNAP23	GO:0015031	IEA
SNAP23	GO:0016082	IBA
SNAP23	GO:0031629	IBA
SNAP23	GO:0061024	TAS
SNAP23	GO:0061025	TAS
HAX1	GO:0014068	IMP
HAX1	GO:0030833	IMP
HAX1	GO:0030854	IMP
HAX1	GO:0033138	IMP
HAX1	GO:0042981	TAS
HAX1	GO:0043066	IMP
HAX1	GO:0045944	IMP
HAX1	GO:0050731	IMP
HAX1	GO:0051897	IMP
HAX1	GO:0071345	IMP
HAX1	GO:1903146	TAS
HAX1	GO:1903214	TAS
HAX1	GO:2000251	IMP
HAX1	GO:0007005	IMP
EYA2	GO:0006281	IEA
EYA2	GO:0006351	IEA
EYA2	GO:0006355	IEA
EYA2	GO:0007501	TAS
EYA2	GO:0014706	IEA
EYA2	GO:0016576	IDA
EYA2	GO:0035335	IEA
EYA2	GO:0035335	IEA
EYA2	GO:0035335	IDA
EYA2	GO:0097192	IEA
EYA2	GO:0097345	IEA
FXYD1	GO:0006821	TAS
